,username,date,tweet,language,hashtags
1096,emmanuelmacron,2020-06-14,Je veux que nous tirions toutes les leçons de ce que nous avons vécu.  https://t.co/xsw5lhyis2,fr,[]
1097,emmanuelmacron,2020-06-14,"Si nous pouvons rouvrir le pays, c’est parce qu’à chaque étape de l’épidémie chacun a pris sa part.  https://t.co/gICdYjzYIT",fr,[]
1098,emmanuelmacron,2020-06-14,"Le 16 mars, nous avons fait le choix humaniste de placer la santé au-dessus de l'économie en vous demandant de rester chez vous. Vous avez alors fait preuve d'un sens des responsabilités admirable.",fr,[]
1099,emmanuelmacron,2020-06-14,"La lutte contre l'épidémie n'est pas terminée mais je suis heureux, avec vous, de cette première victoire contre le virus. Et je pense en ce moment avec émotion à nos morts, à leurs familles, dont le deuil a été rendu plus cruel encore en raison des contraintes de cette période.",fr,[]
1102,emmanuelmacron,2020-06-14,"Pour nos aînés en maisons de retraite ou en établissements, les visites devront désormais être autorisées.",fr,[]
1101,emmanuelmacron,2020-06-14,"Nous allons retrouver pour partie notre art de vivre, notre goût de la liberté. En somme, nous allons retrouver pleinement la France.",fr,[]
1100,emmanuelmacron,2020-06-14,"Cela ne signifie pas que le virus a disparu. Il nous faudra pour longtemps encore vivre avec lui, respecter les règles de distance physique, veiller à l'évolution de l'épidémie pour nous préparer au cas où elle reviendrait avec plus de force.",fr,[]
1109,emmanuelmacron,2020-06-14,Adresse aux Français.  https://t.co/K1F4U26vhd,fr,[]
1108,emmanuelmacron,2020-06-14,"Dès demain, nous allons pouvoir tourner la page du premier acte de la crise que nous venons de traverser. Retrouver le plaisir d'être ensemble, de reprendre pleinement le travail, mais aussi de nous divertir, de nous cultiver. Déroulez :",fr,[]
1107,emmanuelmacron,2020-06-14,"Dès demain, tout le territoire - à l'exception de Mayotte et de la Guyane où le virus circule encore activement - passera dans la « zone verte », ce qui permettra notamment une reprise plus forte du travail, et la réouverture des cafés et restaurants en Île-de-France.",fr,[]
1103,emmanuelmacron,2020-06-14,"Le second tour des élections municipales pourra se dérouler, dans les communes concernées, le 28 juin.",fr,[]
1105,emmanuelmacron,2020-06-14,"Dès demain, en Hexagone comme en Outre-mer, les crèches, les écoles, les collèges se prépareront à accueillir à partir du 22 juin tous les élèves, de manière obligatoire et selon les règles de présence normale.",fr,[]
1104,emmanuelmacron,2020-06-14,Il faudra continuer d'éviter au maximum les rassemblements car nous savons qu'ils sont les principales occasions de propagation du virus : ils resteront donc très encadrés.,fr,[]
1106,emmanuelmacron,2020-06-14,"Dès demain, il sera à nouveau possible de se déplacer entre les pays européens. Et à partir du 1er juillet, nous pourrons nous rendre dans les États hors d'Europe où l'épidémie sera maîtrisée.",fr,[]
1090,emmanuelmacron,2020-06-16,"Pour la France, pour l'Europe, la reconquête sanitaire et industrielle se concrétise aujourd'hui dans la région Auvergne-Rhône-Alpes. Des emplois créés et des investissements mobilisés pour affronter les crises :",fr,[]
1089,emmanuelmacron,2020-06-16,"Investir dans le secteur de la santé, c’est investir dans l’indépendance de la France et de l’Europe, c’est reconnaître l’excellence et les savoir-faire de femmes et d’hommes qui ont fait de la santé l’engagement d’une vie.  https://t.co/fBVwidw48g",fr,[]
1088,emmanuelmacron,2020-06-16,Relocalisons la production de médicaments essentiels sur notre sol !  https://t.co/TOPpRaaAT0,fr,[]
1087,emmanuelmacron,2020-06-16,"Mon message aux laboratoires pharmaceutiques : le vaccin sera la solution pour mettre fin à l'épidémie de COVID-19. L’État est à vos côtés pour le chercher et le produire. Une fois trouvé, il devra être accessible à tous.  https://t.co/3H5yNbUDLr",fr,[]
1091,emmanuelmacron,2020-06-16,"Sanofi investit en France 610 millions d'euros dans la recherche et la production de vaccins ! Preuve que le COVID n’a emporté ni notre volonté, ni nos compétences. Preuve que l'espoir est permis, que nous pouvons résoudre tout à la fois les crises sanitaires et économiques.",fr,[]
1081,emmanuelmacron,2020-06-18,"Je partage avec vous ces mots d'Hubert Germain, Compagnon de la Libération, avec qui j'étais ce matin. Il est de ceux qui, autour du Général de Gaulle, ont maintenu la France et porté ses libertés. Immense respect.  https://t.co/ES2CMO9Ouq",fr,[]
1083,emmanuelmacron,2020-06-18,"J’ai voulu témoigner la reconnaissance infinie de la République française pour la ville de Londres, berceau de la France libre, en lui décernant la croix de la Légion d’honneur.  https://t.co/vnXdkOEn22",fr,[]
1085,emmanuelmacron,2020-06-18,"Il y a 80 ans jour pour jour, le Royaume-Uni a tendu à la France libre sa première arme : un micro de la BBC.  https://t.co/ILgKLGeQI7",fr,[]
1084,emmanuelmacron,2020-06-18,"Ce soir-là, De Gaulle devint la voix et le souffle de la France Libre. L’homme qui allait porter à bout de bras le destin d’un pays à bout de souffle. Depuis Londres. Grâce à Londres.",fr,[]
1080,emmanuelmacron,2020-06-19,"Tout semblait perdu, mais la France n’était pas seule ! En accueillant le Général de Gaulle, le Royaume-Uni devenait notre refuge. Notre union fut notre force. 80 ans après, les liens qui nous unissent sont indéfectibles.",fr,[]
1078,emmanuelmacron,2020-06-19,"L’Europe doit être à la hauteur de l'Histoire en portant une relance ambitieuse, fondée sur la solidarité budgétaire. Après l'accord franco-allemand de 500 milliards d'euros et la proposition de la Commission européenne, trouvons un accord à 27 en juillet !  https://t.co/yQe9Rwhfxk",fr,[]
1076,emmanuelmacron,2020-06-21,"Nous pensons aux victimes de l’attaque de Reading, à leurs familles et à leurs proches, à tout le peuple britannique. La France se tient à chaque instant aux côtés du Royaume-Uni face au fléau terroriste.",fr,[]
1075,emmanuelmacron,2020-06-22,"La France et la Tunisie sont liées par une amitié indéfectible. Dans ce moment critique, j’ai indiqué au Président Kaïs Saïed qu’il pouvait compter sur notre soutien pour faire face à la pandémie et approfondir notre relation notamment dans la santé et la formation des jeunes.  https://t.co/UArqaS6ZxC",fr,[]
1074,emmanuelmacron,2020-06-22,J’ai partagé avec le Président Saïed ma forte inquiétude sur la dégradation de la situation en Libye et les risques qu’elle fait peser sur l’ensemble de la région. Un cessez-le-feu est urgent !,fr,[]
1073,emmanuelmacron,2020-06-23,"Face au COVID-19, la solidarité entre Européens a sauvé des vies. Près de 200 patients français ont été accueillis par l'Allemagne, la Suisse, le Luxembourg et l'Autriche. Nous avons livré du matériel médical à plusieurs pays, dont l'Italie.",fr,[]
1072,emmanuelmacron,2020-06-23,Nous avons su être solidaires pendant la crise sanitaire. Il nous faut le rester pour surmonter la crise économique et sociale que l'Europe traverse. Nous en sortirons plus forts encore.,fr,[]
1071,emmanuelmacron,2020-06-23,"Depuis plusieurs semaines, je travaille aux côtés de la Commission européenne et de mes homologues en vue d'adopter un plan de relance européen commun.",fr,[]
1070,emmanuelmacron,2020-06-23,"Nous avons été à l'initiative, avec la Chancelière Angela Merkel, d'un plan de relance de 500 milliards d'euros pour soutenir les secteurs et régions les plus touchés en Europe.",fr,[]
1069,emmanuelmacron,2020-06-23,"D'ici le Conseil européen de juillet, il nous faut convaincre nos partenaires sur la base de cet accord franco-allemand. Les négociations avancent et chacun doit être entendu.",fr,[]
1068,emmanuelmacron,2020-06-23,"Aux Pays-Bas, ce soir, j'échangerai avec Mark Rutte. Nous croyons l’un et l’autre en cette solidarité qui fait notre Europe.",fr,[]
1067,emmanuelmacron,2020-06-24,"Nous avons toujours su trouver avec le Premier ministre néerlandais des accords constructifs. Nous avons la fibre européenne, nous savons que nous sommes plus forts ensemble. Je suis convaincu que nous trouverons un terrain d’entente sur le plan de relance européen.  https://t.co/6T12Q7HPFE",fr,[]
1066,emmanuelmacron,2020-06-24,@MinPres @EU_Commission Merci cher @MinPres pour votre accueil ce soir à La Haye et pour nos échanges constructifs sur le plan de relance européen. Dank u wel !,fr,[]
1064,emmanuelmacron,2020-06-27,"Le dialogue de confiance initié avec le Président Poutine à Brégançon se poursuit. Sécurité en Europe, conflits régionaux, climat dont la fonte du permafrost en Arctique. Nous avançons et je me rendrai prochainement en Russie.  https://t.co/CHRZDrqR6E",fr,[]
1065,emmanuelmacron,2020-06-27,"Avec Brigitte nous avons recueilli Nemo en août 2017. Vous aussi, mobilisez-vous contre l’abandon de nos animaux de compagnie et adoptez ! @SPA_Officiel  https://t.co/S7rtZQFv0o",fr,[]
1063,emmanuelmacron,2020-06-27,Merci à mon ami @AbiyAhmedAli pour ce nouvel échange et pour son leadership dans les efforts pour surmonter la pandémie du COVID-19. La France est engagée aux côtés de l'Éthiopie. Soutien aux actions de l'Union africaine pour faire face aux défis du continent.,fr,[]
1048,emmanuelmacron,2020-06-29,"Des enfants sensibilisés au développement durable dès l'école, un CO2 score qui permet à chacun de savoir si ce qu'il mange ou achète est bon pour le climat : je crois à toutes les mesures de formation et d'incitation proposées par la @Conv_Citoyenne !  https://t.co/VA4rZFMa9c",fr,[]
1040,emmanuelmacron,2020-06-29,Nous devons faire en sorte que les plans de relance respectent les engagements climatiques !  https://t.co/bjwbpL0Wk6,fr,[]
1041,emmanuelmacron,2020-06-29,Je suis heureux de retrouver Angela Merkel pour avancer sur le plan de relance européen qui permettra de surmonter la crise économique et sociale. Nous allons tout faire pour convaincre nos partenaires. L’Europe en a besoin.  https://t.co/LzNiR64oBs,fr,[]
1043,emmanuelmacron,2020-06-29,"Durant ces neuf mois, la @Conv_Citoyenne a montré qu’il était possible sur un sujet aussi difficile et inflammable de créer du consensus et de prendre des mesures courageuses. Je souhaite qu'il y ait d'autres Conventions citoyennes à l'avenir !",fr,[]
1044,emmanuelmacron,2020-06-29,"Même si la @Conv_Citoyenne ne me l’a pas demandé, je souhaite laisser ouverte la possibilité de conduire dès 2021 un référendum sur un ou plusieurs textes de loi reprenant leurs propositions.",fr,[]
1045,emmanuelmacron,2020-06-29,"Création d’un crime « d’écocide » : je porterai ce combat au nom de la France dans les instances multilatérales pour inscrire ce crime dans le droit international. Sur le plan français, nous étudierons comment ce principe peut rentrer dans notre droit.",fr,[]
1046,emmanuelmacron,2020-06-29,"La @Conv_Citoyenne propose également d’introduire la notion de « biodiversité », d’« environnement » et de « lutte contre le changement climatique » dans l’article premier de notre Constitution. J’y suis favorable.",fr,[]
1047,emmanuelmacron,2020-06-29,La @Conv_Citoyenne propose de réécrire le préambule de la Constitution en plaçant l’environnement au-dessus de nos autres valeurs fondamentales. Je ne souhaite pas reprendre cette proposition. Voici pourquoi :  https://t.co/F8V63rhHW6,fr,[]
1049,emmanuelmacron,2020-06-29,"Le quatrième principe qui guidera notre action : la responsabilité de chacun. Pour parvenir à un changement de modèle, toute la Nation doit s'engager, changer son regard, son comportement au quotidien.",fr,[]
1056,emmanuelmacron,2020-06-29,Je veux que toutes les propositions de la Convention citoyenne pour le climat qui sont prêtes soient mises en œuvre au plus vite. Voici comment nous allons procéder :  https://t.co/IoP5LpGtWN,fr,[]
1051,emmanuelmacron,2020-06-29,Jamais la transition écologique ne doit se faire au détriment des communes les plus enclavées : c'est pour cela que je crois qu'il faut reporter le débat sur les 110 km/h.,fr,[]
1052,emmanuelmacron,2020-06-29,Le troisième principe qui guidera notre action : réussir l'aménagement de notre territoire. Nous veillerons à l'accessibilité de chaque région tout en favorisant les transports les plus compatibles avec notre ambition environnementale.,fr,[]
1053,emmanuelmacron,2020-06-29,"Le deuxième principe qui guidera notre action : la justice sociale. La transformation écologique n'est possible que si elle est aussi une transformation sociale et solidaire. Sur ce sujet, je reprendrai toutes les propositions de la @Conv_Citoyenne.",fr,[]
1054,emmanuelmacron,2020-06-29,"Pour concilier écologie et économie, le secteur privé a un rôle à jouer. C'est notamment pour cela que je suis en désaccord avec la taxe de 4% sur les dividendes proposée par la Convention citoyenne :  https://t.co/IZpwihlMoN",fr,[]
1055,emmanuelmacron,2020-06-29,"Le premier principe qui guidera notre action : remettre l’écologie au cœur de notre modèle productif et faire le pari de l’investissement dans les transports, les énergies, les technologies de demain. En somme : réconcilier écologie et économie.",fr,[]
1058,emmanuelmacron,2020-06-29,"Fermeture des centrales à charbon, fin des permis d’hydrocarbures, classement de 30% de nos espaces maritimes et terrestres en aires protégées… Nous n'avons pas attendu pour déployer un agenda écologique. Mais l'histoire s'accélérant, nous devons aller plus loin, plus fort.",fr,[]
1059,emmanuelmacron,2020-06-29,"Aux 150 citoyens de la Convention citoyenne pour le climat : cette aventure démocratique et humaine constitue une première mondiale. En neuf mois, vous avez renouvelé de manière inédite les formes de la démocratie !",fr,[]
1060,emmanuelmacron,2020-06-29,EN DIRECT |Je réponds aux 150 citoyens de la Convention citoyenne pour le climat.  https://t.co/IdugLfpXt3,fr,[]
1050,emmanuelmacron,2020-06-29,"Les membres de la @Conv_Citoyenne proposent des mesures fortes pour mettre fin à la bétonisation : ils ont raison. Ils veulent un moratoire sur les nouvelles zones commerciales en périphérie des villes : allons-y, agissons !",fr,[]
1057,emmanuelmacron,2020-06-29,"Le temps est venu de faire, d’agir.  Je m'y étais engagé, je tiens parole : 146 propositions sur les 149 que vous avez formulées seront transmises soit au Gouvernement, soit au Parlement, soit au peuple français.  https://t.co/HTdKL5tarm",fr,[]
1039,emmanuelmacron,2020-06-30,"La victoire est possible au Sahel. Elle est déterminante pour la stabilité de l’Afrique. Nous en retrouvons le chemin grâce aux efforts qui ont été consentis au cours des derniers mois. Des zones ont été reprises aux groupes terroristes, les armées se redéploient.",fr,[]
1038,emmanuelmacron,2020-06-30,"Cette dynamique, nous allons la consolider et l’amplifier ! Dans les semaines qui viennent, l’Europe s’engagera elle aussi en envoyant des forces spéciales au Sahel à travers l’initiative « Takuba ».",fr,[]
1037,emmanuelmacron,2020-06-30,"Nous n'avons qu'un ennemi au Sahel : le terrorisme islamiste. À la lumière des échanges avec nos partenaires et des progrès accomplis, la France poursuivra son engagement.",fr,[]
1036,emmanuelmacron,2020-06-30,"Au-delà de l’effort militaire, c’est le retour de l’État, des administrations, des services publics, que nous allons poursuivre au Sahel. Ce sera notre priorité pour stabiliser la région.  https://t.co/iT6DY6JnPk",fr,[]
1035,emmanuelmacron,2020-07-01,"À l’initiative de la France et de la Tunisie, le Conseil de sécurité des Nations unies appelle à une trêve dans les conflits afin d’apporter aux populations civiles l’aide humanitaire qui leur est indispensable. La pandémie de Covid-19 nécessite d’agir ensemble !",fr,[]
1034,emmanuelmacron,2020-07-03,Je tiens à remercier @EPhilippe_LH pour son engagement et son action pendant ces trois années. Lui et son gouvernement peuvent être fiers du travail accompli.,fr,[]
1033,emmanuelmacron,2020-07-03,"Bienvenue à @JeanCastex qui a désormais la responsabilité de conduire le gouvernement. Ensemble, nous tracerons le nouveau chemin que j'ai proposé aux Français.",fr,[]
1032,emmanuelmacron,2020-07-05,Le projet que j’ai porté en 2017 et sur lequel les Français m’ont élu reste au cœur de ma politique. Mais il doit s’adapter aux bouleversements internationaux et aux crises que nous vivons : un nouveau chemin doit être dessiné.,fr,[]
1031,emmanuelmacron,2020-07-05,"Ensemble, nous traçons les contours de ce nouveau chemin qui sera centré sur la reconstruction économique, sociale, environnementale et culturelle de notre pays.",fr,[]
1030,emmanuelmacron,2020-07-05,"Relance de l’économie, poursuite de la refondation de notre protection sociale et de l’environnement, rétablissement d’un ordre républicain juste, défense de la souveraineté européenne : voilà nos priorités pour les mois à venir.",fr,[]
1029,emmanuelmacron,2020-07-05,"À chaque étape de la reconstruction de notre pays, nous aurons à cœur de ne laisser personne au bord du chemin.",fr,[]
1028,emmanuelmacron,2020-07-05,Cette reconstruction sera mise en œuvre par un gouvernement de mission et de rassemblement.,fr,[]
1027,emmanuelmacron,2020-07-08,"Le 8 juillet 1943, Jean Moulin, l'homme qui résista dès la première heure, qui unifia la Résistance, succombait aux tortures de la Gestapo. Vingt ans plus tard, devant son cortège héroïque, les portes du Panthéon s’ouvraient.",fr,[]
1026,emmanuelmacron,2020-07-11,Srebrenica 1995. N’oublions jamais le génocide et ses victimes. Sachons protéger les civils et agir pour la paix et la sécurité en Europe comme dans le monde.  https://t.co/9anIBaLWdm,fr,[]
1025,emmanuelmacron,2020-07-12,"Vous les connaissez, ils sauvent des vies : les gestes barrières ne sont pas une option ! Face au virus, protégez-vous et protégez vos proches.  https://t.co/puIpbVlMqx",fr,[]
1018,emmanuelmacron,2020-07-13,"Cette année, trente-et-un militaires de nos armées ont accompli leur mission jusqu’au sacrifice suprême. Ils ont été tués à l’ennemi ou sont morts en mission opérationnelle. Leur vie donnée pour la patrie nous oblige.",fr,[]
1019,emmanuelmacron,2020-07-13,La France n’oublie pas ceux qui sont tombés pour elle.,fr,[]
1020,emmanuelmacron,2020-07-13,"Ce 14 juillet, nous rendrons hommage à celles et ceux qui ont mis toutes leurs forces, toutes leurs compétences, toute leur humanité contre le virus.  https://t.co/wmmumedmfO",fr,[]
1021,emmanuelmacron,2020-07-13,"De la Corse à Mulhouse, des Antilles à Mayotte, face à la crise sanitaire, les armées ont contribué à la résilience de la Nation.  https://t.co/qyGrxEMU1U",fr,[]
1023,emmanuelmacron,2020-07-13,"Servir les Français. C’est ce que nos soldats, marins et aviateurs font au quotidien, avec honneur, avec abnégation, parfois au prix de grands sacrifices.",fr,[]
1024,emmanuelmacron,2020-07-13,"Je m'y étais engagé, nous venons de le faire. Les carrières et salaires de nos personnels soignants qui ont tant donné pendant la crise sont revalorisés :",fr,[]
1022,emmanuelmacron,2020-07-13,"Ce 14 juillet, comme chaque année, les armées seront à l’honneur car elles sont au cœur de la République. Les conditions sanitaires les priveront de vos applaudissements sur les Champs-Élysées, mais je sais que vous ne manquerez pas de leur exprimer fierté et gratitude.",fr,[]
1002,emmanuelmacron,2020-07-14,"Une Nation engagée, unie et solidaire.  https://t.co/X2ytcULZVb",fr,[]
1003,emmanuelmacron,2020-07-14,Nous avons devant nous des mois qui s'annoncent difficiles. Je ferai tout pour protéger les Françaises et Français.,fr,[]
1004,emmanuelmacron,2020-07-14,La France peut redevenir une grande nation industrielle grâce à l’écologie. Arrêtons d’importer des matériaux de l’autre bout du monde et recommençons à produire dans nos régions françaises !,fr,[]
1005,emmanuelmacron,2020-07-14,La jeunesse sera la priorité de la relance économique. Voici ce que nous allons faire pour les aider à entrer sur le marché du travail :  https://t.co/CVficP86E9,fr,[]
1006,emmanuelmacron,2020-07-14,"Dès le mois de mars, face à la crise, nous avons accompagné les salariés avec un dispositif de chômage partiel inédit. Le plus protecteur d’Europe. Soyons fiers de notre pays qui a su protéger ses travailleurs.",fr,[]
1007,emmanuelmacron,2020-07-14,"Chacun d’entre nous est acteur de la lutte contre le COVID-19. Si nous ne voulons pas de deuxième vague, ça dépend de nous : nous protéger, nous tester.",fr,[]
1008,emmanuelmacron,2020-07-14,"Dans les prochaines semaines, le port du masque sera obligatoire dans tous les lieux publics clos.",fr,[]
1011,emmanuelmacron,2020-07-14,"Je revendique le dépassement politique. S’entourer de femmes et d’hommes qui viennent de gauche, de droite, de la société civile. C’est ça la force de notre pays.  https://t.co/KgRRJ3dgdS",fr,[]
1010,emmanuelmacron,2020-07-14,"La cause féministe je la partage. J’en ai fait un fil rouge de ce quinquennat. Lutter contre les violences faites aux femmes, lutter pour l’égalité réelle et effective entre les femmes et les hommes, c’est un combat sur lequel je ne céderai rien :  https://t.co/zmKhUszXnj",fr,[]
1012,emmanuelmacron,2020-07-14,La critique est normale dans le jeu démocratique. Mais la haine et la violence ne doivent jamais être acceptées. Elles affaiblissent la démocratie.,fr,[]
1013,emmanuelmacron,2020-07-14,"Pourquoi ai-je un jour voulu devenir Président ? Pour faire en sorte que quelque soit votre prénom, votre religion ou votre couleur de peau, il y ait un chemin qui vous permette d’arriver à l’excellence.  https://t.co/UNoazKZ6fI",fr,[]
1014,emmanuelmacron,2020-07-14,"Depuis 2017, nous avons mené des réformes inédites qui ont redonné de la force au pays : nous sommes repassés sous la barre des 8% de chômage, nous avons largement baissé les impôts, nous avons modernisé le pays.",fr,[]
1015,emmanuelmacron,2020-07-14,"En ce jour de fête nationale, nous célébrons la fierté d'être français, nous célébrons nos armées, leurs familles, nos blessés, et nous rendons un hommage ému à nos soignants.",fr,[]
1016,emmanuelmacron,2020-07-14,EN DIRECT | #14juillet : je réponds aux questions de Léa Salamé et de Gilles Bouleau.  https://t.co/ubMNJLKCC2,fr,['14juillet']
1017,emmanuelmacron,2020-07-14,"Face au virus, le dévouement, la ténacité, le courage, la solidarité se sont manifestés avec force. J'ai voulu ce #14juillet à l'image de la Nation :  https://t.co/HjYfaqyA1g",fr,['14juillet']
1009,emmanuelmacron,2020-07-14,J'ai fait ce que j'avais dit que je ferai.,fr,[]
1001,emmanuelmacron,2020-07-15,"Merci cher @NarendraModi. Nos peuples partagent cette volonté commune d’un avenir prospère, durable et stable. Continuons de coopérer et d'agir.",fr,[]
999,emmanuelmacron,2020-07-16,"Les 16 et 17 juillet 1942, plus de treize-mille Juifs furent arrêtés. Par des Français, par l'État français. Parce qu’ils étaient Juifs. Plus de huit-mille furent détenus au Vel d’Hiv avant d’être déportés à Auschwitz. N’oublions jamais.",fr,[]
997,emmanuelmacron,2020-07-17,"Pour la France, 35 milliards d’euros sont en jeu. Pour une Europe plus verte, solidaire et souveraine, pour les emplois, je vais tout faire pour convaincre nos partenaires.",fr,[]
998,emmanuelmacron,2020-07-17,L'Europe est à un moment de vérité.  https://t.co/0rjudDttvI,fr,[]
996,emmanuelmacron,2020-07-18,"Après Notre-Dame, la cathédrale Saint-Pierre-et-Saint-Paul, au cœur de Nantes, est en flammes. Soutien à nos sapeurs-pompiers qui prennent tous les risques pour sauver ce joyau gothique de la cité des Ducs.",fr,[]
995,emmanuelmacron,2020-07-18,"Une vie de combat pour les droits civiques. Une vie à être de toutes les belles luttes, à se battre pour un monde plus juste. Tant de progrès ont été conquis grâce à lui. John Lewis était un héros.  https://t.co/16OR3WY7jg",fr,[]
993,emmanuelmacron,2020-07-18,Je partage avec Angela Merkel et Giuseppe Conte de graves préoccupations concernant la montée des tensions en Libye. Nous agissons ensemble pour un cessez-le-feu et la fin des ingérences étrangères. Notre objectif : sécurité et stabilité du pays.  https://t.co/fRWKRtRJOz,fr,[]
992,emmanuelmacron,2020-07-19,"Nous faisons bloc avec la Chancelière Merkel pour un plan de relance sans précédent, au niveau de la crise que nous traversons, à la hauteur des enjeux pour l’emploi, pour le climat, pour notre souveraineté et les valeurs de l’Europe.",fr,[]
991,emmanuelmacron,2020-07-19,Nous sommes prêts au compromis sans renoncer à l’ambition. Chacun doit prendre ses responsabilités. Continuons d’avancer ensemble.,fr,[]
989,emmanuelmacron,2020-07-20,"À Bruxelles, les négociations sont difficiles, mais un esprit de compromis est là. Cet esprit doit garder l'ambition d'un plan de relance à la hauteur de la crise, l'ambition d'une politique européenne d'avenir sur la souveraineté alimentaire, climatique et technologique.",fr,[]
990,emmanuelmacron,2020-07-20,Je souhaite un très bel anniversaire à Jacques Delors. Il nous a toujours montré que rien n’était impossible en Europe quand on a du courage et de l’ambition.  https://t.co/BUoP6WV08a,fr,[]
987,emmanuelmacron,2020-07-21,Des enfants ont perdu la vie ce soir dans un terrible accident routier dans la Drôme. Je partage la douleur immense des proches des victimes. Mes pensées accompagnent aussi les blessés et tous ceux mobilisés à leurs côtés.,fr,[]
977,emmanuelmacron,2020-07-21,Nous avons vécu aujourd'hui le moment plus important de l'Europe depuis la création de la zone euro ! Ce succès est le fruit d'un travail de 3 ans pour lequel les Français m'ont fait confiance.  https://t.co/viYop81KcY,fr,[]
978,emmanuelmacron,2020-07-21,"La France va toucher 40 milliards d’euros du plan de relance européen voté cette nuit. Derrière les chiffres, il y a du concret. Des emplois, des aides pour nos entreprises :  https://t.co/ty2DnReSOk",fr,[]
980,emmanuelmacron,2020-07-21,EN DIRECT | Je réponds aux questions de Julien Arnaud sur TF1 après l'accord inédit décidé ce matin au Conseil européen.  https://t.co/00hG4KTiXm,fr,[]
981,emmanuelmacron,2020-07-21,"Les acteurs de la Tech ont une responsabilité. En s'engageant, ils contribuent à notre résilience dans la crise. Je leur lance un appel : à la mobilisation, à amplifier leurs engagements, à agir pour le bien commun. Rendez-vous en novembre pour faire le point. #TechForGood  https://t.co/AHERyazl1o",fr,['techforgood']
979,emmanuelmacron,2020-07-21,Les négociations menées à Bruxelles vont toucher la vie des Français de manière très concrète. Pour nos agriculteurs par exemple : l’accord conclu cette nuit permet de protéger leurs revenus durant 7 ans !,fr,[]
983,emmanuelmacron,2020-07-21,"Avec l’Allemagne, nous avons rendu le plan de relance possible. Merci à Angela Merkel, Ursula von der Leyen, Charles Michel et à l’ensemble de nos partenaires européens d’avoir partagé cette ambition. Depuis l’euro, nous n’avions pas connu une telle avancée.  https://t.co/oUpeAufgUn",fr,[]
984,emmanuelmacron,2020-07-21,Un plan de relance massif est adopté : un emprunt commun pour répondre à la crise de manière solidaire et investir dans notre avenir. Nous ne l’avions jamais fait ! La France a porté sans relâche cette ambition.,fr,[]
985,emmanuelmacron,2020-07-21,Jour historique pour l’Europe !,fr,[]
986,emmanuelmacron,2020-07-21,"Avant la reprise de la séance au Conseil européen, j’adresse aux Belges un message d'amitié en ce jour de Fête nationale.  https://t.co/OtUgPEBkLy",fr,[]
982,emmanuelmacron,2020-07-21,Nous bâtirons tous ensemble une Europe verte et prospère.,fr,[]
969,emmanuelmacron,2020-07-22,Nous avons développé 300 000 contrats d'insertion pour permettre aux plus jeunes d’accéder à l'emploi.,fr,[]
966,emmanuelmacron,2020-07-22,"Pour tous les jeunes qui ne trouvent pas d'emploi et qui souhaitent poursuivre leur formation, nous allons ouvrir 200 000 formations qualifiantes.",fr,[]
967,emmanuelmacron,2020-07-22,"C’est un effort considérable. Nous le faisons pour notre jeunesse, pour lui permettre d’acquérir des compétences, de mettre un pied dans l'emploi, mais aussi de faire un travail très utile dans cette période, soutenir les associations.",fr,[]
968,emmanuelmacron,2020-07-22,Il y a à ce jour 140 000 services civiques. Nous allons accroître de 100 000 ce nombre à la rentrée.,fr,[]
970,emmanuelmacron,2020-07-22,"Grâce à notre action, nous avons atteint un niveau historique de l’apprentissage. Nous aidons les entreprises à maintenir leur effort par une aide exceptionnelle.",fr,[]
972,emmanuelmacron,2020-07-22,"Je veux saluer toutes celles et ceux qui se mobilisent pour accompagner les jeunes qui ne peuvent pas partir en vacances. Grâce à eux, ces jeunes pourront préparer la rentrée, sortir de leur quartier ou de leur appartement.  https://t.co/wgaz9JMoPT",fr,[]
973,emmanuelmacron,2020-07-22,"Un million de jeunes qui ne peuvent pas partir en vacances cet été pourront profiter d’activités éducatives, culturelles et sportives.",fr,[]
974,emmanuelmacron,2020-07-22,L’été sera difficile pour une partie de notre jeunesse. Nous agissons :  https://t.co/lUraStSvwW,fr,[]
975,emmanuelmacron,2020-07-22,"Dans la République, aucun jeune ne doit être sans solution.",fr,[]
971,emmanuelmacron,2020-07-22,"Pour aider les jeunes à accéder à l’emploi, nous mettons en œuvre un dispositif inédit pour créer des emplois.",fr,[]
962,emmanuelmacron,2020-07-23,"En Libye, nous ne pouvons pas laisser des puissances étrangères violer l'embargo sur les armes. L'opération Irini constitue l'une des réponses européennes. Elle doit s'affirmer davantage.",fr,[]
965,emmanuelmacron,2020-07-23,L'Europe doit entreprendre une réflexion approfondie sur les sujets de sécurité en Méditerranée. Je réunirai les pays du Sud de l'Union européenne pour un sommet très prochainement. Les raisons :,fr,[]
964,emmanuelmacron,2020-07-23,"En Méditerranée, les questions énergétiques et de sécurité sont essentielles. Elles sont l'enjeu de luttes de puissances qui s'affirment de plus en plus et face auxquelles l'Union européenne pèse encore trop peu. L'Europe doit protéger sa souveraineté.",fr,[]
963,emmanuelmacron,2020-07-23,Ne laissons pas notre sécurité en Méditerranée aux mains d'autres acteurs. Je redis la pleine solidarité de la France à Chypre et à la Grèce face aux violations de leur souveraineté par la Turquie. N'acceptons pas qu'un espace maritime d'un membre de l'Union soit menacé.,fr,[]
